Gender,Age,Experience,Education Level,Test Score,Selected
Female,41,6,Master,86,1
Female,45,1,Master,44,0
Male,50,1,Diploma,80,0
Male,35,23,PhD,99,1
Female,42,24,PhD,41,0
Female,54,15,Diploma,56,0
Male,46,18,Bachelor,86,1
Other,30,10,Bachelor,95,1
Male,33,27,PhD,54,0
Female,30,15,Master,66,1
Other,37,21,High School,72,0
Female,20,1,High School,90,1
Other,55,7,Master,68,0
Female,56,23,Master,91,0
Male,31,13,Master,41,0
Female,29,27,Master,95,1
Male,50,3,Master,99,0
Other,34,1,PhD,99,0
Male,35,26,Master,70,1
Other,29,1,Master,82,0
Female,43,4,Diploma,54,1
Male,45,25,Master,83,0
Other,30,6,PhD,79,0
Other,54,12,PhD,74,0
Other,29,1,PhD,51,1
Other,21,5,High School,94,0
Female,37,29,PhD,93,0
Female,27,29,High School,44,0
Female,27,8,Master,81,0
Other,56,18,High School,42,0
Female,45,16,High School,52,0
Other,29,22,Diploma,46,1
Other,39,29,Diploma,58,0
Other,38,27,High School,69,0
Male,32,26,High School,87,0
Female,33,7,Master,42,1
Female,56,9,Bachelor,70,0
Male,19,14,Master,45,0
Male,32,23,PhD,89,0
Male,32,1,Bachelor,55,1
Male,40,16,Master,52,0
Other,35,13,Diploma,67,1
Female,46,28,Bachelor,55,0
Female,50,6,Master,67,0
Female,46,28,Diploma,97,0
Other,54,26,Diploma,86,0
Female,34,5,Bachelor,58,1
Male,43,3,Bachelor,72,0
Female,26,14,High School,69,1
Female,38,15,High School,90,0
Other,57,28,Diploma,67,0
Male,18,26,Diploma,48,0
Male,26,27,Bachelor,50,0
Male,44,18,Bachelor,62,0
Female,31,14,High School,89,0
Male,53,6,PhD,88,1
Male,48,17,Master,52,0
Female,52,29,PhD,41,0
Other,47,21,Master,75,0
Female,35,21,Bachelor,52,0
Other,34,15,High School,95,0
Other,58,19,Diploma,86,0
Male,34,2,Diploma,80,1
Male,45,26,High School,43,0
Female,41,1,Master,64,0
Other,54,8,PhD,93,1
Female,52,27,Diploma,70,1
Male,45,9,High School,79,0
Other,31,29,Diploma,79,0
Male,53,15,Master,66,1
Male,52,4,Diploma,81,0
Male,23,16,PhD,59,1
Other,55,17,Diploma,96,1
Other,38,9,Master,84,0
Male,45,29,PhD,45,0
Other,26,13,Diploma,80,1
Male,30,27,Master,42,1
Male,33,26,PhD,42,1
Male,59,29,PhD,44,0
Other,40,25,Master,42,1
Female,49,1,Bachelor,55,0
Female,50,20,Master,49,0
Other,38,8,PhD,74,1
Other,21,27,High School,83,0
Male,52,26,PhD,65,1
Male,59,22,Master,82,1
Female,28,6,Diploma,87,1
Male,54,6,PhD,65,1
Female,58,20,Master,46,0
Female,39,11,Bachelor,76,0
Other,59,18,Diploma,61,0
Other,30,8,Bachelor,98,0
Other,53,0,Bachelor,63,1
Female,58,21,Diploma,84,0
Other,54,1,Master,95,1
Female,36,18,Master,50,0
Other,57,11,PhD,60,0
Female,59,24,Bachelor,66,0
Male,41,6,Master,56,0
Male,53,28,Bachelor,42,0
Female,21,7,Diploma,97,0
Female,42,25,Diploma,98,0
Male,48,8,PhD,99,0
Female,38,5,Master,75,1
Female,47,22,Bachelor,48,0
Male,22,23,Master,44,0
Female,21,11,PhD,94,0
Other,49,25,Master,43,0
Male,22,29,Master,97,1
Other,33,5,Diploma,66,0
Female,44,23,Diploma,90,1
Female,29,27,High School,83,1
Other,18,15,Bachelor,84,1
Female,19,13,Master,67,0
Female,25,4,High School,52,1
Other,51,10,Bachelor,78,1
Female,42,7,Master,99,0
Male,51,27,Master,77,0
Other,18,17,High School,48,0
Other,31,11,Diploma,80,1
Other,49,23,PhD,71,0
Other,46,4,High School,61,0
Male,36,17,High School,54,0
Other,47,19,PhD,70,0
Other,40,15,Diploma,45,0
Female,22,16,Diploma,97,0
Other,40,15,Diploma,50,0
Female,52,24,High School,61,0
Other,24,27,Master,57,0
Other,48,9,High School,57,0
Male,31,3,PhD,80,0
Female,44,9,Bachelor,75,1
Male,57,11,PhD,53,0
Female,40,15,Diploma,89,0
Other,43,6,Bachelor,85,1
Male,24,21,High School,64,1
Female,38,21,PhD,56,1
Female,41,28,PhD,91,0
Male,34,25,High School,45,0
Female,26,19,PhD,47,0
Other,32,22,Bachelor,60,1
Female,21,28,Master,56,1
Other,41,10,Master,64,0
Female,48,15,Diploma,77,0
Male,29,9,High School,84,0
Other,25,2,Master,93,0
Female,34,13,Master,77,1
Other,26,22,High School,62,0
Male,34,25,High School,86,1
Female,33,19,Diploma,94,0
Female,52,4,Master,96,0
Other,30,20,PhD,86,0
Male,29,24,Diploma,94,1
Male,47,27,PhD,87,0
Female,20,7,Diploma,83,1
Other,22,10,Master,47,1
Female,54,27,High School,59,0
Female,30,12,Master,92,1
Other,30,18,High School,50,0
Male,45,6,PhD,92,1
Female,22,3,Diploma,75,0
Female,37,14,Diploma,61,0
Other,45,22,High School,62,0
Other,53,16,High School,50,0
Female,35,1,Diploma,63,1
Male,40,24,Master,87,1
Other,44,15,Bachelor,56,1
Female,19,25,PhD,68,1
Male,59,27,High School,79,1
Other,57,2,Bachelor,89,1
Other,48,8,Diploma,98,0
Female,35,29,High School,77,1
Other,40,13,Bachelor,74,0
Female,33,22,Diploma,68,0
Other,43,4,High School,90,1
Male,42,25,Diploma,77,0
Male,54,10,Bachelor,43,1
Other,52,8,Master,69,0
Female,39,19,Master,45,0
Other,26,7,High School,95,0
Female,51,13,Bachelor,57,0
Other,40,12,Bachelor,73,1
Male,59,27,Master,85,0
Female,44,1,Bachelor,67,0
Male,27,12,PhD,48,0
Male,33,29,Bachelor,96,1
Male,21,22,High School,50,0
Other,48,14,Bachelor,46,0
Female,21,8,Diploma,48,0
Male,31,7,Bachelor,64,0
Female,33,10,PhD,63,1
Female,36,2,Master,85,0
Male,20,22,PhD,65,1
Other,59,0,Master,50,0
Male,20,15,Diploma,96,0
Male,37,27,Master,69,0
Female,19,25,Master,61,1
Other,37,1,High School,42,0
Female,43,27,Diploma,44,0
Other,36,20,Master,94,0
Male,50,1,Master,70,1
Other,51,25,Diploma,65,0
Female,45,10,Bachelor,89,1
Male,31,2,Bachelor,94,1
Other,31,8,High School,76,1
Other,46,1,High School,56,0
Female,43,0,Master,52,0
Other,50,28,Bachelor,94,1
Male,22,17,Diploma,75,0
Other,59,15,Master,90,0
Female,19,1,Master,55,1
Other,26,19,PhD,76,1
Male,36,26,High School,53,0
Male,44,21,PhD,45,1
Other,44,5,Diploma,54,0
Other,43,3,Diploma,51,0
Male,54,8,Bachelor,98,1
Female,54,27,PhD,64,1
Male,31,5,Diploma,86,1
Other,20,25,PhD,46,0
Other,38,15,Bachelor,91,0
Female,54,5,Master,44,0
Male,57,8,PhD,58,0
Male,25,22,High School,93,0
Female,23,17,Master,84,1
Male,19,22,High School,77,1
Female,23,19,PhD,71,0
Male,56,14,PhD,80,1
Female,28,3,Diploma,66,0
Female,22,15,Diploma,99,1
Female,27,20,Master,92,1
Other,56,24,Master,50,0
Other,55,18,High School,74,0
Other,24,0,Bachelor,57,1
Male,53,25,Bachelor,51,0
Female,35,0,Diploma,78,0
Male,27,17,Diploma,99,0
Male,24,25,High School,91,0
Female,53,0,High School,47,0
Other,48,23,PhD,54,0
Male,25,13,Master,73,0
Male,57,11,Master,69,1
Male,27,6,PhD,49,1
Other,57,22,Diploma,70,0
Female,45,21,Diploma,58,1
Female,43,22,High School,71,0
Male,37,5,High School,99,0
Female,19,21,PhD,62,1
Other,40,7,Diploma,64,0
Female,40,16,Diploma,52,0
Male,34,7,Master,78,0
Male,58,21,Bachelor,85,1
Female,38,15,High School,83,0
Male,56,15,Bachelor,47,0
Other,43,7,Master,62,0
Other,48,22,Diploma,91,0
Other,25,12,Diploma,75,0
Other,24,11,High School,57,1
Male,38,22,Bachelor,65,0
Male,40,7,High School,49,0
Female,30,26,High School,41,1
Male,59,26,Diploma,53,1
Female,59,24,Master,97,0
Male,45,20,Diploma,59,1
Female,57,24,High School,86,0
Female,44,2,Bachelor,80,0
Other,49,20,Diploma,81,0
Female,37,26,Diploma,73,0
Female,30,14,Bachelor,94,0
Female,59,23,Bachelor,94,0
Female,19,15,Master,67,1
Female,36,2,Master,52,1
Other,32,8,Bachelor,53,1
Female,44,26,Diploma,52,0
Female,29,5,High School,80,0
Female,57,23,High School,47,0
Male,27,14,Master,40,1
Male,45,25,Master,41,1
Other,21,10,High School,48,1
Female,21,11,Master,72,1
Female,45,2,Diploma,50,0
Male,59,12,PhD,65,1
Female,46,28,Master,69,0
Other,29,29,Diploma,70,0
Female,39,6,Master,76,1
Other,21,27,Bachelor,44,0
Male,42,12,High School,90,1
Other,25,27,Master,92,1
Other,46,22,Master,67,0
Other,24,3,Master,85,0
Other,25,7,PhD,64,1
Other,35,26,PhD,45,0
Other,43,28,PhD,84,0
Other,26,12,Bachelor,79,0
Other,53,11,Master,95,1
Other,48,25,PhD,65,0
Male,23,19,Diploma,91,0
Other,53,14,Master,45,1
Other,32,14,High School,79,0
Female,35,1,High School,99,0
Female,57,3,Master,70,0
Female,27,5,Bachelor,78,1
Other,25,17,PhD,68,0
Male,42,22,Master,92,0
Male,51,26,Master,46,1
Female,53,7,Master,54,1
Female,23,9,Bachelor,44,0
Other,40,0,Bachelor,60,0
Male,53,19,Master,45,1
Male,37,11,High School,81,1
Female,40,1,Diploma,66,0
Male,40,17,Master,45,1
Female,53,26,Bachelor,99,0
Female,39,3,Bachelor,96,0
Other,40,3,Bachelor,53,0
Female,59,13,Master,70,1
Other,26,28,High School,85,0
Male,46,25,PhD,75,1
Male,38,1,High School,99,0
Female,55,22,Diploma,44,0
Female,54,4,Bachelor,83,0
Other,54,22,High School,77,1
Other,47,18,Bachelor,41,0
Male,20,15,Bachelor,77,1
Male,50,29,PhD,94,1
Female,56,4,PhD,80,1
Female,33,17,PhD,79,0
Other,45,26,Diploma,60,0
Female,37,25,Bachelor,64,0
Other,27,29,Bachelor,97,1
Male,45,11,High School,87,1
Male,53,8,High School,84,0
Female,25,19,High School,63,1
Other,56,14,Master,82,1
Female,41,28,Bachelor,42,0
Female,18,26,Bachelor,84,0
Other,34,19,High School,64,0
Female,37,10,PhD,47,0
Other,30,10,PhD,68,0
Other,30,14,High School,41,0
Female,58,6,Diploma,56,0
Other,48,28,High School,67,0
Male,39,12,Bachelor,60,0
Male,32,8,Bachelor,74,0
Male,32,28,PhD,58,1
Male,51,12,Master,74,0
Female,53,28,Diploma,51,1
Male,49,18,Master,43,0
Male,30,8,High School,98,0
Male,37,23,Bachelor,64,1
Male,42,4,Bachelor,94,1
Female,39,21,PhD,66,0
Male,20,28,Bachelor,49,0
Other,58,8,High School,59,0
Other,46,0,PhD,77,1
Female,58,9,Diploma,70,0
Female,21,15,Bachelor,42,0
Female,35,24,PhD,68,0
Male,57,11,Diploma,91,0
Female,38,3,PhD,79,0
Male,48,23,Master,70,0
Female,51,24,High School,46,0
Other,34,3,High School,58,1
Other,43,9,PhD,75,0
Male,42,18,Diploma,98,0
Female,21,10,Master,74,1
Other,56,20,PhD,78,0
Male,45,18,High School,55,1
Other,55,12,Diploma,50,1
Female,19,20,Diploma,75,1
Male,20,12,Diploma,66,1
Other,46,6,Diploma,59,1
Female,45,22,High School,66,0
Male,55,17,Bachelor,55,0
Other,44,7,Master,69,0
Other,24,29,Bachelor,62,1
Male,38,8,PhD,42,0
Female,55,25,Master,69,1
Male,31,27,Diploma,63,0
Other,40,7,High School,59,1
Other,52,9,Diploma,47,0
Other,47,0,PhD,43,0
Female,46,8,Master,91,0
Other,26,5,Master,68,1
Other,40,8,Master,42,0
Male,22,20,High School,55,1
Other,31,29,Master,44,0
Male,32,19,PhD,52,0
Other,32,14,High School,89,1
Male,52,10,PhD,49,0
Male,28,28,Bachelor,51,1
Male,46,20,Diploma,69,1
Male,54,15,Master,68,0
Female,25,19,Diploma,40,1
Other,38,25,High School,99,0
Female,32,6,PhD,75,0
Other,29,10,High School,81,1
Male,50,29,Diploma,84,0
Other,56,1,Diploma,78,0
Male,25,10,Bachelor,89,0
Other,41,11,Bachelor,84,1
Male,49,17,High School,55,0
Other,24,26,Bachelor,40,0
Other,42,29,Master,97,0
Other,54,7,High School,75,0
Male,34,10,Master,72,0
Other,48,21,Bachelor,58,1
Male,27,7,Bachelor,93,1
Female,25,13,PhD,65,1
Other,18,21,PhD,66,0
Male,26,17,PhD,67,0
Male,59,0,Master,73,0
Male,43,21,Diploma,59,0
Female,27,24,Diploma,52,1
Male,43,28,Master,99,0
Female,35,1,Diploma,55,0
Female,20,22,PhD,61,0
Male,45,28,Master,44,1
Other,34,22,High School,47,1
Female,32,2,Diploma,53,1
Male,52,0,High School,80,1
Female,59,22,PhD,72,0
Male,42,3,High School,91,1
Male,30,0,Bachelor,56,0
Female,19,2,PhD,53,0
Male,52,11,PhD,75,0
Female,39,17,High School,55,1
Male,35,16,Diploma,89,0
Other,38,1,Diploma,73,0
Other,28,23,Master,96,0
Female,59,18,High School,85,1
Female,21,27,PhD,70,0
Female,42,1,High School,62,0
Female,51,19,Diploma,92,0
Other,22,0,PhD,92,0
Female,58,21,PhD,80,0
Male,50,23,Master,70,0
Male,24,1,Master,50,1
Female,45,11,Bachelor,45,1
Male,37,5,High School,45,0
Female,27,9,Bachelor,63,1
Male,47,19,Diploma,47,1
Male,20,23,Master,95,1
Female,45,15,High School,91,0
Female,48,1,Bachelor,66,0
Other,57,26,Diploma,95,0
Female,56,16,Diploma,91,0
Other,48,28,Master,44,0
Female,19,0,Master,75,1
Male,48,18,Master,94,1
Other,35,9,Master,74,0
Male,27,6,Master,96,1
Female,49,27,High School,57,0
Female,25,4,Bachelor,79,0
Female,38,21,PhD,59,0
Female,38,11,Bachelor,42,0
Other,38,18,High School,84,0
Other,48,3,High School,56,0
Female,44,11,PhD,57,0
Male,46,21,High School,74,0
Other,31,19,Diploma,96,1
Male,26,7,Diploma,53,1
Female,28,8,Master,54,0
Other,24,19,Diploma,71,0
Other,22,27,PhD,67,0
Other,25,17,Diploma,43,0
Male,58,18,PhD,73,0
Female,20,25,Master,98,1
Female,50,29,High School,46,0
Other,36,26,Diploma,95,0
Other,49,22,Bachelor,93,0
Female,58,12,Bachelor,97,0
Male,26,26,Diploma,41,1
Other,28,18,Bachelor,52,1
Male,52,13,Bachelor,47,0
Male,29,24,Diploma,98,0
Female,29,22,Master,90,0
Female,51,20,Diploma,76,0
Male,53,2,Master,64,0
Male,51,12,Diploma,63,1
Female,47,26,PhD,96,1
Other,58,5,Diploma,42,0
Male,20,8,Master,42,0
Other,51,9,PhD,75,0
Male,49,18,Diploma,57,0
Female,32,9,Bachelor,63,0
Other,25,0,PhD,64,0
Female,56,19,High School,95,0
Male,59,2,Bachelor,78,1
Female,26,24,High School,48,0
Other,43,6,High School,93,0
Female,39,14,High School,90,1
Other,55,19,PhD,69,0
Female,47,3,Master,42,1
Female,50,16,PhD,56,1
Other,31,13,Diploma,92,0
Other,22,24,Diploma,81,1
Other,27,14,Master,72,1
Male,42,6,Bachelor,54,0
Female,37,0,Master,88,0
Other,28,16,Bachelor,82,0
Male,51,6,Master,77,0
Male,33,27,High School,86,0
Other,21,28,Diploma,84,0
Other,53,0,High School,76,0
Other,45,28,Bachelor,44,0
Male,27,7,Diploma,60,0
Male,41,13,Master,56,0
Female,26,1,PhD,82,1
Male,23,8,Master,47,1
Other,54,2,Bachelor,81,1
Female,27,6,High School,88,1
Female,48,16,High School,54,0
Female,53,24,Diploma,76,1
Female,58,9,High School,76,1
Other,51,15,Bachelor,52,0
Female,26,27,Bachelor,51,1
Other,46,12,Diploma,90,0
Male,58,9,Bachelor,67,0
Other,55,13,PhD,52,1
Female,18,27,Master,74,0
Male,29,19,PhD,98,0
Male,40,0,PhD,41,1
Male,18,6,High School,47,1
Female,48,5,PhD,66,0
Other,55,4,Diploma,74,1
Other,42,0,PhD,90,0
Female,55,6,Master,52,1
Female,21,21,High School,81,0
Male,43,29,Bachelor,54,1
Other,49,27,Bachelor,51,0
Female,45,28,PhD,96,0
Female,50,3,Diploma,50,0
Other,44,1,Master,50,0
Male,18,25,Bachelor,77,1
Male,25,4,Diploma,45,0
Male,38,1,Diploma,77,1
Other,40,27,Master,48,0
Female,49,2,Diploma,62,0
Female,20,25,Bachelor,88,1
Female,23,19,Diploma,76,1
Female,23,7,Master,82,0
Other,42,22,PhD,58,0
Male,58,23,PhD,53,0
Male,31,18,High School,70,1
Male,36,7,Master,97,1
Male,30,29,Diploma,99,1
Female,54,25,Bachelor,44,0
Female,58,2,Bachelor,74,1
Other,47,26,High School,59,1
Male,45,8,Diploma,71,1
Female,59,12,Master,90,1
Female,53,22,Master,59,0
Female,24,7,High School,71,0
Male,36,3,Diploma,40,1
Female,31,19,High School,78,1
Male,43,28,Bachelor,94,1
Male,37,1,Bachelor,88,1
Other,31,0,Diploma,64,1
Other,56,19,Bachelor,59,0
Male,49,24,PhD,89,0
Male,47,23,Master,91,0
Male,45,14,Bachelor,53,0
Female,35,17,High School,85,0
Female,47,9,Master,53,0
Female,55,9,Bachelor,45,1
Other,23,15,High School,70,1
Male,23,25,PhD,50,0
Female,20,5,Diploma,51,0
Female,24,10,Bachelor,98,1
Other,51,20,Diploma,49,0
Other,35,16,High School,66,0
Male,18,0,Master,97,1
Male,44,29,Diploma,67,0
Female,32,12,High School,54,1
Female,41,6,High School,98,1
Female,44,9,Master,60,0
Female,46,13,Diploma,48,1
Female,37,11,PhD,70,0
Other,57,16,High School,52,0
Male,47,13,High School,69,0
Other,35,0,High School,72,1
Male,54,21,Bachelor,46,1
Male,36,24,High School,77,0
Male,32,11,Diploma,52,0
Other,40,2,Master,49,0
Female,23,12,PhD,63,0
Male,55,24,Master,64,0
Male,57,13,Bachelor,82,0
Other,47,26,PhD,41,0
Other,27,20,Bachelor,66,0
Female,47,4,Bachelor,79,1
Female,18,14,Diploma,54,0
Male,46,15,PhD,54,0
Other,42,28,PhD,67,0
Female,48,29,Diploma,91,1
Female,32,3,Master,95,0
Female,34,10,Bachelor,77,1
Other,25,29,High School,42,0
Other,57,18,High School,81,0
Other,27,17,PhD,72,0
Other,32,25,PhD,58,0
Other,59,9,High School,78,0
Male,45,29,PhD,54,0
Male,43,21,High School,98,0
Other,37,16,Bachelor,60,0
Male,30,28,Master,92,1
Other,48,27,Bachelor,88,1
Male,31,23,Bachelor,72,1
Male,46,14,PhD,62,0
Female,31,28,High School,70,0
Other,57,24,High School,41,0
Male,31,21,Diploma,47,1
Male,37,9,Diploma,88,0
Female,58,21,High School,66,0
Male,52,19,High School,82,1
Female,22,13,Diploma,61,1
Male,32,12,PhD,88,1
Female,30,13,PhD,93,0
Female,18,0,PhD,41,0
Other,24,28,Diploma,61,0
Other,29,24,Diploma,88,0
Male,49,0,Diploma,70,1
Other,38,29,Master,56,1
Other,29,25,Master,46,1
Other,53,22,Master,61,0
Male,50,25,Bachelor,93,1
Male,21,4,Diploma,96,0
Other,26,8,Master,46,0
Other,56,11,Diploma,74,1
Male,24,24,Master,80,0
Other,35,28,High School,87,0
Female,40,18,Diploma,80,0
Male,53,3,High School,67,1
Male,37,15,High School,71,0
Female,48,5,Master,72,0
Other,42,29,Diploma,73,1
Female,53,25,Bachelor,71,0
Other,20,23,Bachelor,64,1
Other,37,24,Diploma,58,0
Male,42,29,Master,99,0
Male,47,18,Bachelor,67,0
Other,38,8,Bachelor,71,0
Female,52,10,Diploma,57,0
Male,52,11,Diploma,54,0
Other,47,28,Master,47,0
Male,33,12,PhD,52,0
Male,40,25,Diploma,49,1
Male,28,25,Diploma,51,0
Female,29,26,Bachelor,54,1
Female,52,7,High School,56,1
Other,22,18,Master,65,1
Female,56,0,Bachelor,99,0
Other,58,3,Master,90,1
Other,55,11,PhD,72,0
Male,39,7,High School,59,0
Male,34,24,Master,95,0
Female,38,13,Bachelor,42,0
Other,44,4,Master,71,1
Other,30,24,Diploma,43,0
Male,47,28,Master,74,0
Male,32,4,High School,52,0
Male,35,1,Master,45,0
Female,28,4,High School,58,0
Other,55,21,Diploma,82,0
Other,24,22,High School,76,1
Other,58,4,High School,42,1
Male,51,27,High School,67,0
Female,49,16,Master,58,1
Female,30,5,Diploma,41,0
Male,33,16,Bachelor,73,1
Female,43,9,Master,99,0
Female,57,5,High School,44,1
Other,58,26,Master,69,1
Male,51,20,Diploma,46,0
Male,38,15,Master,66,0
Male,35,7,PhD,84,1
Male,37,8,Diploma,67,0
Other,29,0,High School,65,0
Female,38,3,Master,69,0
Female,57,7,Master,79,0
Other,49,18,Master,94,0
Female,59,1,High School,78,0
Male,26,23,PhD,65,0
Other,28,25,Bachelor,50,0
Other,28,5,Bachelor,62,0
Male,55,18,High School,77,0
Male,45,21,PhD,64,0
Male,34,22,Diploma,58,1
Female,50,18,Master,58,0
Male,51,2,Bachelor,95,1
Other,41,3,Diploma,40,1
Female,38,6,Master,42,0
Female,59,7,Bachelor,43,0
Other,52,28,Diploma,77,0
Female,54,0,High School,63,1
Male,28,26,Master,90,1
Male,49,15,Master,78,0
Male,56,19,Bachelor,67,1
Male,43,11,Master,97,1
Female,35,4,Master,63,1
Other,58,28,Master,63,0
Female,29,27,High School,71,0
Other,59,13,Bachelor,79,0
Other,37,2,PhD,94,1
Male,55,23,High School,50,0
Female,51,24,Diploma,99,0
Male,44,18,High School,69,0
Female,51,19,High School,67,0
Female,18,28,Diploma,42,0
Male,32,4,Diploma,99,0
Female,31,23,Diploma,97,0
Male,44,1,PhD,51,1
Other,20,19,Diploma,83,0
Male,19,18,High School,49,1
Female,29,14,PhD,98,1
Female,51,11,PhD,68,0
Other,46,11,Diploma,92,0
Other,40,20,Diploma,50,0
Other,26,10,Bachelor,47,1
Male,32,28,PhD,50,0
Male,18,14,PhD,84,0
Female,54,5,PhD,40,0
Other,56,12,Diploma,47,0
Other,27,2,Diploma,84,0
Male,38,20,PhD,49,0
Female,52,11,PhD,94,1
Other,51,4,Master,55,1
Male,58,1,PhD,83,1
Male,28,27,Diploma,78,1
Other,21,22,Master,44,0
Other,27,11,Diploma,80,1
Female,27,20,High School,85,1
Other,56,21,Bachelor,80,1
Male,48,18,High School,40,0
Other,28,20,High School,86,1
Other,21,26,High School,59,0
Female,40,17,High School,43,0
Male,59,11,Master,72,1
Other,58,25,High School,46,0
Male,28,23,PhD,41,0
Female,22,1,Bachelor,91,0
Male,39,10,Diploma,86,1
Other,56,22,PhD,52,0
Other,58,9,Master,96,0
Female,28,4,Diploma,70,1
Female,28,23,High School,77,1
Female,25,21,Diploma,58,0
Male,57,14,PhD,67,0
Male,51,9,PhD,94,0
Male,45,9,High School,51,1
Male,19,26,Master,49,0
Female,30,29,Bachelor,83,1
Male,59,4,Diploma,89,0
Male,31,25,Diploma,75,0
Male,22,18,Bachelor,69,1
Male,52,9,Bachelor,78,0
Female,51,16,Diploma,72,0
Female,26,18,High School,61,0
Other,24,26,High School,47,0
Other,53,0,Diploma,94,1
Male,52,28,Bachelor,47,0
Male,31,14,High School,73,1
Female,27,1,High School,58,1
Other,34,16,PhD,95,1
Male,27,2,High School,62,0
Other,49,25,High School,71,0
Other,41,15,Diploma,68,1
Other,56,3,Bachelor,59,1
Female,37,15,Master,65,0
Male,51,14,High School,93,1
Male,56,10,Diploma,54,0
Female,57,24,PhD,77,0
Female,32,11,High School,57,0
Female,31,26,Bachelor,73,1
Other,57,7,PhD,74,0
Other,32,24,Master,89,0
Male,29,27,High School,88,0
Male,35,26,PhD,71,0
Other,32,11,High School,41,0
Other,23,13,Diploma,86,0
Female,25,22,PhD,53,0
Other,35,11,PhD,79,0
Male,59,9,Master,96,1
Male,48,18,Master,72,1
Female,54,27,Bachelor,83,0
Female,20,3,PhD,69,1
Male,41,6,PhD,48,0
Other,48,9,Bachelor,48,0
Other,44,26,PhD,83,1
Male,41,13,Diploma,44,0
Other,57,13,Diploma,74,1
Other,41,25,Diploma,55,0
Male,29,8,High School,93,1
Male,56,13,Bachelor,99,0
Female,44,28,Bachelor,45,0
Male,46,5,Diploma,50,1
Female,18,29,Master,57,0
Female,18,18,Diploma,40,1
Other,54,9,PhD,64,0
Male,29,7,PhD,83,0
Other,21,0,PhD,97,0
Male,24,24,High School,62,0
Male,57,4,PhD,82,1
Other,32,25,Bachelor,63,0
Female,43,12,PhD,63,1
Male,42,1,Bachelor,45,0
Female,48,29,Diploma,58,1
Other,59,2,High School,98,1
Other,42,16,PhD,75,0
Male,42,6,Bachelor,54,1
Other,42,6,Diploma,42,0
Male,34,12,PhD,79,0
Male,28,7,Bachelor,82,0
Male,38,18,High School,70,0
Male,33,0,High School,87,1
Male,50,29,High School,46,1
Other,55,15,Master,67,1
Male,24,27,PhD,86,0
Female,28,5,High School,74,1
Male,22,3,High School,41,0
Male,51,9,Diploma,47,0
Male,32,24,Bachelor,49,0
Other,42,0,Bachelor,67,0
Female,25,0,PhD,46,0
Female,18,3,Diploma,82,0
Female,50,17,High School,66,1
Other,31,6,High School,61,0
Other,22,26,High School,88,0
Male,43,29,Bachelor,78,0
Other,56,10,Bachelor,71,0
Female,39,23,Master,56,1
Female,19,18,PhD,58,0
Other,52,0,Bachelor,81,1
Other,55,28,PhD,79,0
Female,20,23,Master,59,0
Female,18,18,Master,54,0
Female,51,21,High School,68,0
Female,58,19,Diploma,72,0
Female,28,27,Diploma,74,0
Other,52,4,Master,88,0
Other,22,26,PhD,84,1
Male,46,25,PhD,69,1
Male,34,0,PhD,59,1
Male,18,7,Diploma,74,1
Other,50,4,PhD,43,0
Male,47,21,Bachelor,52,0
Male,30,23,Diploma,85,0
Other,26,9,Bachelor,50,0
Female,25,20,High School,81,0
Other,28,5,Master,85,1
Other,20,21,Bachelor,93,1
Female,43,6,Diploma,76,0
Male,37,29,Diploma,88,0
Other,29,0,Master,77,0
Other,19,20,High School,95,1
Female,36,5,PhD,75,1
Other,18,14,High School,55,0
Male,46,14,Diploma,98,0
Female,40,13,PhD,84,0
Other,23,2,Bachelor,53,0
Male,51,24,PhD,78,0
Male,58,24,Diploma,88,1
Other,36,22,Master,91,0
Male,49,19,PhD,71,0
Female,36,4,PhD,91,0
Male,47,26,PhD,45,0
Female,50,20,High School,68,0
Female,59,27,High School,60,1
Female,56,29,Bachelor,61,0
Other,18,6,Diploma,45,0
Male,41,27,Master,89,0
Other,52,3,Master,53,1
Other,42,26,Master,45,0
Female,32,23,High School,62,0
Other,44,26,High School,71,0
Male,32,15,Master,80,1
Other,33,11,PhD,71,0
Other,59,11,High School,42,0
Female,39,2,Bachelor,81,0
Female,40,13,Diploma,58,0
Other,18,17,PhD,40,1
Female,34,24,Master,76,1
Other,28,28,Bachelor,43,1
Male,19,0,Diploma,74,1
Male,46,20,Diploma,56,0
Female,23,12,Diploma,65,0
Male,29,20,PhD,47,0
Male,20,6,PhD,54,0
Other,30,2,High School,66,1
Female,19,12,Diploma,58,1
Male,45,12,Diploma,93,0
Female,19,5,Diploma,96,1
Female,18,5,PhD,69,1
Female,33,28,PhD,56,0
Male,18,21,Master,55,1
Female,48,25,High School,65,0
Female,49,12,PhD,68,1
Other,35,6,Diploma,56,0
Other,43,28,Diploma,70,0
Other,41,14,PhD,85,0
